sigma,Id0,Is0,gs,cd,Corr_Vs_Vd,Corr_ER_Is,Corr_BF_Id,Multiplex_metric
534.1206811586483,284.199606446025,805.0035765109001,1922.106215154138,2446.0183900325246,0.49200908311006,0.6056132537061176,0.289332014384458,0.4474726340452878
554.0937182043491,572.8687928181414,558.4674360809106,119.5835520248212,834.4076871504225,0.1641694870969251,0.7131932462097204,0.1805909563929444,0.4468921013013324
370.0261207286465,332.3450968161064,959.964748841387,4792.305128690845,1685.5628848305842,0.6143797978388101,0.2358703778479726,0.6494739973203606,0.4426721875841666
982.450154818962,538.246088450253,711.8148092302465,1595.1222522880605,810.7524453335885,0.4917248248832251,0.26792156558624,0.6165742327230581,0.442247899154649
763.3225354026472,352.56707441434463,686.9466157618492,1862.5986216632857,1511.035199403883,0.5036338550002364,0.275500037845038,0.6088772939453907,0.4421886658952143
747.2802301913051,953.4686269087882,844.6143630871946,202.65992933737544,10.973334639854947,0.1378840802165611,0.8151937890488309,0.068698379818124,0.4419460844334775
456.771922882203,590.7397014662092,992.444439276852,2127.760924919362,1562.070532079062,0.5733776553351458,0.1706558704299909,0.7101574667643864,0.4404066685971887
895.1555852497264,489.5844138756647,872.0590748661783,1092.8649330282076,2307.8777257145416,0.4155696122097878,0.7285354332678645,0.1500670213609125,0.4393012273143885
454.3354747115033,771.3798289494323,983.3503038080332,92.38939213926544,523.7273323749092,0.1272008805499675,0.9028265640464802,-0.0245847925582931,0.4391208857440935
248.46959548262532,559.1136472711182,999.6746968201336,1929.640184973379,1662.3646556960664,0.5313927212254685,0.2584054702598404,0.6176251819831804,0.4380153261215104
743.5173128756868,552.5204233676302,861.5368568845871,821.2334663055615,2569.692607859748,0.354477540020804,0.7643325644690502,0.1087040312317818,0.436518297850416
320.35120369253974,305.35025593183286,419.5966925323401,2010.5683158522857,1711.4555413206556,0.3454844715019853,0.1375784633679064,0.7338070893680483,0.4356927763679774
901.691098992547,146.97423418027904,880.6596491522754,2867.348034559722,1550.4694709900614,0.5416269517902711,0.7290516700783957,0.1422226816379238,0.4356371758581597
945.378351682556,641.9312032999724,831.3315104246817,764.8151075296212,1173.4154115810045,0.3241404144959864,0.6739654076717284,0.1963025743560556,0.435133991013892
563.6333895547799,560.5950443248485,608.6070803368373,1343.5862856884655,816.5496687782331,0.5280020111616117,0.0817258380893523,0.7880024657109507,0.4348641519001515
825.3622065306115,116.88579190193532,847.9908559034693,1506.5204521253606,1334.5078162586788,0.3150054421609133,0.9099420666876208,-0.0405058543918391,0.4347181061478909
453.3806466154607,676.8291621279218,927.5344030558498,1830.058198967244,1006.7404561405752,0.5680546631134996,0.105007051148424,0.7564472583145609,0.4307271547314925
914.875734335416,650.9600313527585,632.1229569073922,194.90460928696163,224.3719006903727,0.204882733188334,0.7426148418472753,0.1178784083242363,0.4302466250857558
402.94770617608094,445.8202167350075,631.7458426069561,650.9342321766565,3220.641112746764,0.2677029117455484,0.6243833701652252,0.2357542416743933,0.4300688059198092
678.6023411076959,366.9705091745189,579.7251347382406,2950.013059097977,372.7806344523216,0.4895488701156888,0.0802455587955082,0.7798461195275957,0.430045839161552
757.3433336838219,716.8268353799403,784.4310399878221,299.8777950507469,1624.4830140124195,0.1845291016060465,0.8146760901729755,0.044746529842748,0.4297113100078618
935.9928318729196,500.1055742311692,917.9483502415356,738.8794129589394,1880.5096782445687,0.3187130769735192,0.8565530341309139,-0.0047601850386282,0.4258964245461428
864.5831572899546,295.38677191210587,671.460694111826,1807.894293895525,1597.4611152961716,0.4939204506401815,0.4349428837391768,0.4155463041071417,0.4252445939231593
263.49006276679734,880.282788868191,729.8861147912736,46.02053504325243,4592.061295496313,0.2711934434723777,0.7994396059996919,0.0507001657234087,0.4250698858615503
630.0937174251177,164.8169477354513,439.377222064726,4434.77781448846,617.0908697516364,0.3891201685803431,0.2524482915566839,0.59762912167978,0.4250387066182319
513.5120710748497,376.01211094235214,932.6866276804144,4347.671399801116,698.1735465673544,0.5981588615952662,0.0929460734340669,0.7564498761732303,0.4246979748036487
850.7259169263642,603.3787066941295,592.0512693511469,1625.535665891496,267.13396514170927,0.5497082530748266,0.0362151423164032,0.8112973095910175,0.4237562259537104
528.1934856364851,656.910243479272,879.0786799774254,1523.8513021243027,1885.196353641396,0.5066843977239188,0.2547740375954404,0.5867417808524483,0.4207579092239444
139.81077206339734,352.5061719510044,854.9536652958454,2900.5090541658096,2531.4684994487384,0.5412839821553989,0.3029707361522184,0.5382866156068612,0.4206286758795398
145.9123651697181,461.625159863755,600.6319350909152,498.04193356872975,1352.2370331579702,0.1356263631477655,0.5437530033239688,0.2973328906700755,0.4205429469970222
